one,two,three,four,key
-0.5181126395,0.226027523031,-0.511796004744,-0.919189801343,I
2.83389146282,-2.10126036599,-0.429481838014,-0.463515049932,V
-0.128270349801,-0.543379557898,-0.221872914332,-1.02900699991,W
-1.01616433854,-0.354133698994,0.344964062178,-0.991717145794,B
-0.345091855756,-1.7837325519,0.99536338098,-0.133127352441,L
0.533743889572,1.90674601442,0.543798074993,-1.30882802925,V
-0.978300644853,-0.936582646346,0.0904091533885,-0.218279913589,G
0.339442344569,-0.280249621951,-1.00701185586,-2.80808361019,3
-1.67040365215,0.0766646690072,1.29803020109,-0.763384229448,A
0.673709173872,1.49274874214,0.54797402281,-0.21453004323,M
0.640864163329,-0.928822634893,0.139355578476,-0.740331951841,F
-0.99574766653,-0.962385194582,1.25743132987,-0.631645560594,O
0.500235549767,-0.891189447424,0.463303711582,-0.39450123141,Q
-2.68733452364,-0.240996973166,-0.588066956412,-0.355681965761,X
-1.09349419073,-0.94656249728,0.149382352342,-0.190454424156,Q
1.84171173892,0.439631156345,-1.26512150935,-0.7130287437,Z
0.767857131539,-0.511653489057,-2.18141435994,-0.225151027299,I
-0.562847699886,0.630243211028,-0.055076707411,-2.03174199858,T
-0.838190893841,1.91050059234,1.78492448135,-0.128931948702,H
-0.499357001246,0.0824176514851,0.886325430417,-0.889349932532,N
-0.0530786331086,-0.431909164702,-0.819709901449,-0.184382551556,Q
-0.437517905883,1.41621800826,-1.22369560488,-0.983090516508,3
-0.562207056126,0.26643240258,0.282217485754,-0.572416652579,8
0.282379064814,0.261255125512,0.38970012658,-1.35030545437,7
0.439716272699,-0.543873067464,0.113143588946,-0.889963518532,H
-0.854070607979,0.0151225979044,0.606645377924,-0.924788887394,C
-1.06491417838,-0.75226427386,0.635654031495,-0.847768533913,Y
0.328037718826,-2.20103509075,-0.640834771785,-0.762974021399,O
0.495932976806,-0.706393240953,0.515892204902,-1.66452889496,C
1.11009050854,-1.07843735256,-0.415990547218,-2.49707209912,Q
-0.787877349072,0.0236297063864,0.7913470345,-0.153286527989,Z
0.0741205418627,2.94673670796,0.432237323415,-1.32222208221,3
0.35342855129,-0.247717312554,0.0270991093519,-0.8727517262,D
0.321767430171,0.997814544627,-0.141008953383,-0.214223069583,E
-1.34352840794,-0.396485091799,-1.63834733693,-1.00633153068,S
0.0223192577748,-0.704375089347,0.789894079467,-1.78064925419,W
-0.122782703232,1.0179528959,-0.485182089307,-0.757532732116,P
1.43788156947,0.462308988083,0.645183803592,-0.488187632764,I
0.252518543508,-0.893763986209,-1.45102014416,-0.0375714708079,Q
-0.653512584303,-0.826898221622,0.365600388917,-0.343441776258,E
-0.294030957524,1.86694743373,-2.42464104529,-0.594399243629,G
0.0555903173585,0.460796082116,1.48077737332,-1.17394972208,W
0.911487343891,0.336340804591,-0.890389890144,-0.131222395415,U
0.118950459723,0.898642337493,1.35942348119,-0.0251395016419,U
-0.047169296907,-0.834209871166,-1.41768037596,-0.992629006235,T
-1.2548590158,0.379769430064,0.234047833903,-0.412161262918,M
0.532226558002,-0.576430066769,0.43398252735,-1.03456633891,1
-0.440185697792,-0.920559501068,-0.886908087445,-0.717393448213,L
1.75584352847,0.583304752123,-0.0230017894854,-1.24022240905,S
0.326275027406,1.11890023602,2.10019897659,-0.302665366483,U
-2.32939753655,0.226032598024,-0.359550306075,-0.5455516848,W
-0.203604287816,-0.371016242329,-0.120284759296,-1.31681269188,0
1.62664704134,0.296329948808,0.314340903553,-0.0317415498562,D
-1.09537790015,-1.43646233529,-0.136635738729,-0.0764722286529,V
-1.58854993692,-0.192420492975,-0.125518628071,-0.116337654564,9
0.677292248175,0.0215356207764,-1.54365114036,-0.254481873178,O
0.146032559378,0.956711496135,-0.116032917948,-1.11825909448,Z
0.162938608377,-0.176831264211,-0.517488651292,-0.0864830176844,B
0.446003820737,1.42139105029,1.8642327115,-0.231943635664,D
0.449887859227,-0.382981989997,0.535168018616,-0.139049020421,G
-0.22639148269,-0.360102264648,-0.256502694834,-0.591465556768,U
-0.360482350751,1.12928193,-0.520626158038,-0.583512350911,S
0.398427752894,0.931626627109,0.126570487381,-0.359562151167,6
0.0564556589296,0.94288979243,0.4874905816,-0.32511113966,Z
1.00425814123,0.137819747451,0.340929542235,-0.534090208875,K
-0.0229073465848,-1.52309532595,0.641033356976,-0.104280827356,X
2.4553294856,-0.190568706751,0.302308755128,-0.480748487426,0
-1.152558702,-1.85773366532,0.187128405436,-1.99597450275,R
0.426067806495,-0.167195260612,-1.07538196693,-1.09232824787,4
-0.716211974377,1.01534940901,0.488514171093,-0.6992617504,Z
-1.1598671543,-0.775871164631,0.605492118368,-0.297011919996,W
0.956002398058,0.566695204857,1.15097765137,-0.360039348231,A
-1.01271561372,-1.02089482455,0.650649332577,-1.21644042254,K
-1.08723895963,-0.949828161359,-0.645357741883,-0.859970423632,M
0.0248338278421,1.11800758559,1.7370337438,-0.374937943514,V
-0.74518760691,-0.782876983092,-1.2584832296,-1.05593621566,L
0.557157571393,-1.87664885531,-1.43015225415,-1.65496850295,H
-2.28647075909,0.411293577858,-1.53916240694,-0.0914176934627,M
1.33450280232,0.51301671119,-0.587333955623,-0.251175850978,X
-1.49677491659,0.744357087817,-0.482187240495,-1.30800591706,Y
-1.17452662221,0.387195589984,-1.71853862967,-1.28141022865,P
-0.675109833043,1.19326561206,0.997501924819,-0.521572741003,V
-0.130342012064,-0.80397169943,-0.113091442772,-0.381548987444,R
-1.34876562152,0.714155966661,0.0434317396693,-0.05786274716,O
0.760157458407,-0.318976319748,0.433242506698,-0.439731006754,O
-0.222515257586,0.753492078298,-0.409288872365,-0.295382020178,S
0.164942302327,-0.266020553863,-2.14393727282,-2.11347073409,E
-0.289274079692,1.43935233765,-0.799853033499,-1.20854339236,O
0.290745099581,0.590175351162,0.895260240084,-0.0255184294724,Y
-0.494592694128,0.00841829950128,1.51264658499,-0.114530825559,L
0.796604424508,0.242222970311,-0.381732463187,-0.0061868522974,L
-0.103387973006,0.690856569055,-0.217870281818,-0.399363176723,4
-1.055039179,1.26349828146,-0.294832615343,-0.131289713245,Y
-1.37065976358,-0.0666614534728,0.780668543488,-0.341960144064,S
0.32065739782,-2.37113525461,1.32758927225,-1.32668776082,5
-0.0213784655609,-0.062101449849,0.573616579247,-0.603958067001,I
0.703793274237,0.0942090900064,0.212398830103,-0.698489941514,Y
-0.903719219671,-1.37777727709,-1.8441900683,-0.472677417323,I
1.02434428182,-0.450260593235,-0.683783461487,-0.661728619468,3
0.127562373998,0.164954534788,0.302059134943,-0.774068740856,V
1.11430950795,0.0405451436899,-1.94560480062,-0.051612735138,3
-1.10512139069,2.33019862975,-1.632063769,-0.64205644547,C
0.394658235781,-1.41518093447,0.909132595548,-1.03002663758,R
0.701377406387,0.12016209526,1.43200656513,-0.151164008576,E
-0.595784982731,-1.44838128717,-1.43480865047,-1.8786321848,J
0.859546396113,2.78597107686,-0.532928794639,-1.13682821581,J
0.954099726062,-1.25736008385,1.00890258372,-0.906557894159,U
-0.833364012238,1.0406937031,1.19796801517,-1.3129231091,I
-0.218698468277,0.0846662862322,-0.173542400081,-0.651511227568,Q
1.16488438917,0.0207641547176,-0.533329246529,-1.14503459564,A
-1.49179906211,0.00756441213769,0.616604667771,-1.03741379671,J
0.30386104738,-1.05266161509,-0.970054546841,-0.785081314528,I
-1.0013319354,0.0171807790538,1.78241016157,-1.19056781967,D
1.86787067037,1.4845820321,-1.35744289817,-2.62663711933,N
0.597000248932,0.22270846446,0.305167804049,-0.0805328901916,X
1.21833862783,0.713224474064,-1.29350675867,-0.760256789836,Q
-0.637574912267,0.26430508117,-1.31830080924,-0.356750794756,P
0.765127419982,1.03266114891,0.20223758582,-0.111697075821,A
-0.772597691428,0.971765757827,-1.17280715891,-0.629113714662,Y
-1.1680476192,-0.763391523445,-1.10101726786,-1.2252818223,L
-0.960109537535,-0.599788708126,-0.420131232746,-1.06030457269,K
1.14577395971,0.271638101868,0.158536461126,-0.138008496423,8
-0.193084172498,0.966615598408,-1.28847490105,-0.604217202991,F
-0.32850330582,0.848667855713,-0.0465495757159,-0.34978376267,F
-0.350641166323,0.682651801838,1.21311000355,-0.422607458982,G
1.62355806957,-0.389625926884,2.02048547686,-0.204084789532,W
-1.37962724985,-1.12480709842,0.0765727947042,-0.908952629489,V
-0.481684847988,1.31709990956,-0.913979033311,-0.677304004251,X
0.574355859415,-0.732227953104,-0.158524395444,-1.79488993722,O
-0.556245520489,-0.972948130828,-0.358833604218,-0.229476947367,H
-0.292731179187,0.152551896658,0.17142074717,-1.67651412448,E
0.443111229087,0.546865887965,-0.815407176367,-0.814718294187,K
-0.761552831379,-2.15348119654,-1.24191736203,-1.00006613764,O
-0.994851042536,-0.10349657939,-1.57733488725,-0.537262764861,Y
0.36384323618,-0.331078602072,0.00841093443977,-1.8089522996,R
-1.01093123725,1.01473905996,-0.925784490381,-0.869490578157,O
0.938798717736,0.421109969898,-0.105712068891,-0.563259551723,Z
0.853379697811,-0.51483754096,0.0973156399369,-0.29752252718,B
0.94774937481,0.259260159951,0.549507330206,-2.63681423282,U
-0.516668359351,-1.80923618898,0.416144059504,-2.28058797373,Q
1.02777951126,-0.0274045926422,-0.564503030393,-0.119946714041,Q
1.55120387297,0.466685124976,-0.641259955201,-0.18174401076,J
-0.632273080236,0.324688408795,0.298192933386,-1.0172733559,O
-0.634580292563,-0.522507979102,0.0685666156492,-0.884559531219,I
2.05065268465,-1.18154915066,-0.533822033696,-2.12531292737,V
1.2241099505,0.958274145663,1.32975751534,-0.253768391221,F
1.71814352165,-0.648634472817,0.1424226142,-0.403444926023,J
-0.928091152254,0.70195625048,1.03917784458,-0.762259190043,S
0.370023897628,0.0320204251703,-1.26304989909,-0.661189728673,A
-0.174517541449,-0.253561303185,1.36344112483,-0.352336950599,F
-1.46212349337,-1.02408033265,0.516048048624,-0.274181111882,M
0.718572411262,0.122686536106,-0.264683241279,-0.0124673163138,G
-0.389030855657,0.756333089626,-0.7271883968,-0.241930389347,L
0.2113972845,-1.09106242295,-0.885884935981,-1.17421052926,Z
0.86797079808,0.0598448838376,2.11767405721,-0.275678335507,U
0.320296932058,2.23958793722,-1.14674139894,-0.510207686705,Z
-0.690141911162,0.491000756184,1.05833166104,-0.00898897852961,R
0.408012033378,0.666054476474,-1.33205131558,-1.77327000572,4
-0.40466508765,-1.82679566163,0.0510815643387,-0.38915532463,Y
1.31123318219,1.07163583275,-0.691517208418,-0.197166005505,Y
1.32948333693,-0.314181397961,1.1552500717,-0.310137704948,X
2.26828155848,-0.00732947160686,0.394682682766,-1.67980344276,9
-0.304685066971,-1.35629610351,-1.62041924033,-0.569421791226,A
-0.329298496659,0.0717152253405,0.479169387265,-1.0790751319,F
0.137338425346,-0.662399039657,1.7571400095,-0.909404566909,O
0.0353039138924,-1.94248713729,1.24211758155,-0.184326342353,H
0.988201686454,-1.16336690726,0.115797150455,-0.048534985658,H
0.236979548584,-1.60238488736,1.11837989374,-0.554615854672,U
0.900937660768,0.716453965152,1.81187532375,-1.33070373795,J
-1.09946636266,0.356532775254,-0.167410152699,-1.17486770267,G
-0.839113824688,-0.00629898159072,0.822816731551,-1.68470741455,W
0.394935659169,0.935667577549,0.401927372893,-0.0626312737887,K
-0.921698915115,2.01375842574,0.578415807888,-0.832472037503,Q
-0.438838985571,-1.68872582237,-0.772547963494,-1.13887365375,T
-1.39824091937,0.701901911749,-1.6039740305,-0.00191015659499,C
-0.759556384559,-1.76728167174,1.90306987097,-0.191658537688,W
1.38530572842,-1.47087255798,0.59369209983,-1.33194260542,L
-0.794808010698,0.294574039582,-1.23511365799,-1.03851383432,B
0.0699993363635,0.856248596248,-0.599017277237,-0.766095044295,C
0.480274367534,0.934570545918,-1.23317116217,-1.02728893157,F
0.169191485435,-0.24147182354,-0.199200577419,-0.42158335915,2
-0.274242841274,1.46520620864,0.0983658151306,-0.166066319638,H
0.350213524144,0.375084339419,-1.31954575896,-0.105641098649,V
0.238529004497,0.37315459461,0.75596221298,-1.68183628998,S
-0.222048141486,2.13619965929,0.197332538369,-0.539230303526,H
0.279987620365,0.420717170016,0.805524014081,-0.755125227341,M
-0.204133216404,0.333148655006,0.406851809035,-1.16939138914,P
-0.242473906162,0.331982023684,0.290742328485,-0.278749501439,X
-0.617593289332,-1.61459102215,0.016190729139,-0.604622352054,I
-0.821975954987,0.817373988272,0.451824760042,-1.5700276798,8
-0.0473042822119,1.39417991714,2.34460962441,-0.0023966537126,S
-1.68833560877,-0.34635181462,0.425520384037,-0.224832006719,Z
0.160532758569,-0.687899003181,-1.42119553711,-0.272782612488,1
-1.06680985591,1.25993735104,-0.206259375156,-0.970698643303,T
-1.11369373771,1.71432477317,0.0812320103556,-0.774843957654,H
-1.0009468033,0.543779192221,1.70153691822,-0.824417749374,T
0.259233095573,0.384970064867,0.623987326179,-2.26782692831,G
0.681097356909,1.81924389122,0.669091092328,-1.13871377546,1
-0.723501045729,2.55827129575,-0.850818278873,-0.475866884991,A
0.100228489579,-0.570544048368,-0.00256505707677,-2.14829278736,G
0.151382624623,-0.519385612794,0.389304096496,-0.481319320882,Z
0.945800588359,0.619985495344,2.09055348836,-0.437160156717,U
-0.921652202904,0.748417609237,-1.99396792327,-0.438938179369,4
1.55096996594,0.188206649625,-0.850501609279,-0.990649082908,V
0.364105113863,0.911929576062,-0.0565181763893,-0.468410058252,U
-0.76629382399,-0.268946105462,0.72287957043,-0.744594427195,G
0.769704932653,-1.63963520121,0.49883531679,-0.237019181977,U
-2.18986993218,0.334059256748,-0.248977380577,-0.303729944929,O
-1.21916745213,-0.0941635031273,-0.759448590448,-0.373387208339,T
-1.33130261999,0.159015019349,0.488239986316,-0.421206185344,O
5.66223950651e-05,1.47588379362,-0.493882954239,-1.34734418967,A
0.427966081718,-0.46214280229,2.54893104406,-0.643161909124,L
0.326544941745,-0.360347945999,-1.71274713701,-1.03105326798,I
-1.09745814607,0.394401226267,-1.25529302567,-0.439218073891,A
0.172591073062,-0.264389854116,-1.4983040704,-0.0724826418581,Y
-0.537247253004,0.98716575092,-0.415319198617,-0.91104583769,P
0.736183451939,0.215746005899,-0.396431235406,-0.0117007054873,U
-1.91678390826,-1.35673032742,0.109771433938,-1.22650908046,8
0.94305029621,-2.48024260876,0.571788750306,-1.37133136033,I
-0.556300424355,2.47179482559,0.387172042862,-0.374153804257,O
1.12951868617,0.415313347837,-0.0370965086442,-0.150884904396,Q
-0.792301914625,-0.76524690822,-1.02191016877,-2.05883831483,L
0.492471995323,1.07503848839,0.85528879451,-0.0210789627351,S
1.28661958577,-1.32458630079,0.498088685367,0.00187521138031,B
0.941217850379,0.937460704898,0.993775149075,-1.54101090001,7
0.140539288686,-0.675597555628,-0.0505261131976,-0.392512773928,Y
0.904096042076,-0.387636017016,-1.83255018555,-0.0250052448144,A
-0.723900813821,0.389482891181,2.04158480652,-0.193698755926,E
-1.55629369485,-0.358824351591,0.0940718408771,-1.16363196789,C
-0.955549393968,0.72161034695,0.544828820953,-0.773343863284,S
0.738018907393,-1.09093175979,0.936386888804,-0.0371964282075,P
2.34310409946,-0.0528592816379,0.536494792421,-0.256877717049,Y
-1.64971917155,-0.588895770961,-0.542998010496,-1.42952856916,9
-1.23145473495,-0.141106337919,-0.0452990875334,-2.03329026729,Q
1.08503958745,-0.416365170868,-2.09440497656,-0.291052618483,4
0.223690415104,1.39966068901,-1.0526317556,-1.19815587788,6
0.063792644617,-0.837654458103,-0.677238472193,-0.626083547637,F
0.0872846336079,-0.517900176368,-1.18433247226,-1.08661011473,Z
0.131171319839,1.34071851793,-0.134506607695,-0.599765053446,P
0.413138822462,0.297188164955,-0.674360984798,-0.868656779474,0
-0.725957164077,-0.998949099333,0.592401903876,-0.818485681309,M
2.01910601018,-0.870474209704,1.63956888769,-0.0186482972906,C
1.59949539848,0.878765691631,-0.0318207476758,-1.5411366179,D
0.0325844034946,-0.830247392859,0.0935280139959,-0.88542083393,K
-0.331629285299,0.758538821203,-1.84899196322,-1.41798317763,W
-1.28084916124,1.2000188395,-0.946479986539,-1.23655019214,M
-0.154020827453,-0.413900354315,-0.475061072166,-0.452329618785,Q
-0.232235333519,-0.36847173223,0.993501179895,-1.02101002345,7
1.68121039922,0.372873798085,1.31129817203,-1.13375682387,L
-1.29491390531,0.331681667567,-0.085695222413,-0.380569203981,R
-0.049305332823,-2.43881064713,-0.682628072115,-0.573967632167,E
-0.491837526362,0.252637810754,-0.712339559884,-0.134047513446,2
-0.269079207469,0.639092505229,1.24410594108,-2.13611141214,7
-0.477304770346,0.350103060467,-0.825060983305,-1.61021866996,W
-0.197311266495,1.49938437912,-0.450783103794,-0.543043564902,X
-1.05625253562,1.32937402811,0.133393393512,-0.675953526835,O
1.65880033704,1.2109383643,0.302966029029,-1.9723372194,I
-0.0863577789857,0.278118692284,-0.796804928082,-0.224211991875,F
-0.349744701235,0.754808662329,1.09616927863,-1.31170459798,U
-0.855255037706,-1.54022504577,-0.44504266492,-0.937946606221,C
-0.683097887861,2.9216360691,-2.35528521138,-0.835637235212,E
0.866475879819,1.01904456102,-1.3055447184,-0.511820733324,K
0.0336227249884,-0.521880676982,0.35910131472,-0.119273822888,D
-1.02301936727,1.19496379397,0.255706928476,-0.457100512662,7
0.0652278045305,-0.575107373281,0.182695662891,-0.828034532989,1
